date,RREC6000
2000-01-01,1552.146779368625
2000-02-01,429.86067356000007
2000-03-01,525.7115459199999
2000-04-01,493.03176956
2000-05-01,500.7061599999999
2000-06-01,758.8879999999998
2000-07-01,766.3528799999998
2000-08-01,486.9488400000001
2000-09-01,648.6679200000001
2000-10-01,617.8459099999999
2000-11-01,345.8127300000001
2000-12-01,311.20305
2001-01-01,3529.35223
2001-02-01,5566.92986
2001-03-01,4960.22194
2001-04-01,10294.35661
2001-05-01,6537.19313
2001-06-01,9660.97396
2001-07-01,63205.257990000006
2001-08-01,4468.122439999999
2001-09-01,9124.80978
2001-10-01,11231.98344
2001-11-01,7894.43799
2001-12-01,5080.78431
2002-01-01,3529.35223
2002-02-01,5566.92986
2002-03-01,4960.22194
2002-04-01,10294.35661
2002-05-01,6537.19313
2002-06-01,9660.97396
2002-07-01,63205.257990000006
2002-08-01,4468.122439999999
2002-09-01,9124.80978
2002-10-01,11231.98344
2002-11-01,7894.43799
2002-12-01,5080.78431
2003-01-01,3529.35223
2003-02-01,5566.92986
2003-03-01,4960.22194
2003-04-01,10294.35661
2003-05-01,6537.19313
2003-06-01,9660.97396
2003-07-01,63205.257990000006
2003-08-01,4468.122439999999
2003-09-01,9124.80978
2003-10-01,11231.98344
2003-11-01,7894.43799
2003-12-01,5080.78431
2004-01-01,3529.35223
2004-02-01,5566.92986
2004-03-01,4960.22194
2004-04-01,10294.35661
2004-05-01,6537.19313
2004-06-01,9660.97396
2004-07-01,63205.257990000006
2004-08-01,4468.122439999999
2004-09-01,9124.80978
2004-10-01,11231.98344
2004-11-01,7894.43799
2004-12-01,5080.78431
2005-01-01,3529.35223
2005-02-01,5566.92986
2005-03-01,4960.22194
2005-04-01,10294.35661
2005-05-01,6537.19313
2005-06-01,9660.97396
2005-07-01,63205.257990000006
2005-08-01,4468.122439999999
2005-09-01,9124.80978
2005-10-01,11231.98344
2005-11-01,7894.43799
2005-12-01,5080.78431
2006-01-01,3529.35223
2006-02-01,5566.92986
2006-03-01,4960.22194
2006-04-01,10294.35661
2006-05-01,6537.19313
2006-06-01,9660.97396
2006-07-01,63205.257990000006
2006-08-01,4468.122439999999
2006-09-01,9124.80978
2006-10-01,11231.98344
2006-11-01,7894.43799
2006-12-01,5080.78431
2007-01-01,3529.35223
2007-02-01,5566.92986
2007-03-01,4960.22194
2007-04-01,10294.35661
2007-05-01,6537.19313
2007-06-01,9660.97396
2007-07-01,63205.257990000006
2007-08-01,4468.122439999999
2007-09-01,9124.80978
2007-10-01,11231.98344
2007-11-01,7894.43799
2007-12-01,5080.78431
2008-01-01,3529.35223
2008-02-01,5566.92986
2008-03-01,4960.22194
2008-04-01,10294.35661
2008-05-01,6537.19313
2008-06-01,9660.97396
2008-07-01,63205.257990000006
2008-08-01,4468.122439999999
2008-09-01,9124.80978
2008-10-01,11231.98344
2008-11-01,7894.43799
2008-12-01,5080.78431
2009-01-01,3529.35223
2009-02-01,5566.92986
2009-03-01,4960.22194
2009-04-01,10294.35661
2009-05-01,6537.19313
2009-06-01,9660.97396
2009-07-01,63205.257990000006
2009-08-01,4468.122439999999
2009-09-01,9124.80978
2009-10-01,11231.98344
2009-11-01,7894.43799
2009-12-01,5080.78431
2010-01-01,3529.35223
2010-02-01,5566.92986
2010-03-01,4960.22194
2010-04-01,10294.35661
2010-05-01,6537.19313
2010-06-01,9660.97396
2010-07-01,63205.257990000006
2010-08-01,4468.122439999999
2010-09-01,9124.80978
2010-10-01,11231.98344
2010-11-01,7894.43799
2010-12-01,5080.78431
2011-01-01,3529.35223
2011-02-01,5566.92986
2011-03-01,4960.22194
2011-04-01,10294.35661
2011-05-01,6537.19313
2011-06-01,9660.97396
2011-07-01,63205.257990000006
2011-08-01,4468.122439999999
2011-09-01,9124.80978
2011-10-01,11231.98344
2011-11-01,7894.43799
2011-12-01,5080.78431
2012-01-01,3529.35223
2012-02-01,5566.92986
2012-03-01,4960.22194
2012-04-01,10294.35661
2012-05-01,6537.19313
2012-06-01,9660.97396
2012-07-01,63205.257990000006
2012-08-01,4468.122439999999
2012-09-01,9124.80978
2012-10-01,11231.98344
2012-11-01,7894.43799
2012-12-01,5080.78431
2013-01-01,3529.35223
2013-02-01,5566.92986
2013-03-01,4960.22194
2013-04-01,10294.35661
2013-05-01,6537.19313
2013-06-01,9660.97396
2013-07-01,63205.257990000006
2013-08-01,4468.122439999999
2013-09-01,9124.80978
2013-10-01,11231.98344
2013-11-01,7894.43799
2013-12-01,5080.78431
2014-01-01,3529.35223
2014-02-01,5566.92986
2014-03-01,4960.22194
2014-04-01,10294.35661
2014-05-01,6537.19313
2014-06-01,9660.97396
2014-07-01,63205.257990000006
2014-08-01,4468.122439999999
2014-09-01,9124.80978
2014-10-01,11231.98344
2014-11-01,7894.43799
2014-12-01,5080.78431
2015-01-01,4066.97503
2015-02-01,6815.11548
2015-03-01,11211.62116
2015-04-01,2737.9812
2015-05-01,1050.87144
2015-06-01,816.23827
2015-07-01,1090.49451
2015-08-01,2315.36743
2015-09-01,3474.38731
2015-10-01,2158.42286
2015-11-01,2753.78278
2015-12-01,3520.20385
2016-01-01,82263.46998000001
2016-02-01,3137.85864
2016-03-01,3715.09843
2016-04-01,2632.07594
2016-05-01,6487.3327
2016-06-01,3423.28602
2016-07-01,4593.6753100000005
2016-08-01,4287.91933
2016-09-01,5435.7998
2016-10-01,3921.19605
2016-11-01,4244.93264
2016-12-01,11522.97129
2017-01-01,5518.986959999381
2017-02-01,3354.728280000459
2017-03-01,6629.071299999391
2017-04-01,5677.94893000044
2017-05-01,7745.020560000572
2017-06-01,6415.637420000606
2017-07-01,7162.995735200667
2017-08-01,4431.383462000445
2017-09-01,12443.51539000042
2017-10-01,5477.03887000028
2017-11-01,6800.471660000303
2017-12-01,6762.474525000842
2019-01-01,
2019-02-01,
2019-03-01,
2019-04-01,
2019-05-01,
2019-06-01,
2019-07-01,
2019-08-01,
2019-09-01,
2019-10-01,
2019-11-01,
2019-12-01,
2020-01-01,6306.262369999731
2020-02-01,4110.001510000167
2020-03-01,4092.533210000211
2020-04-01,4656.2319800001305
2020-05-01,5934.615820000264
2020-06-01,5657.515310000306
2020-07-01,5142.407080000233
2020-08-01,4845.211360000245
2020-09-01,4510.472580000206
2020-10-01,4675.823870000562
2020-11-01,4956.932320000431
2020-12-01,5230.134150000375
2021-01-01,4778.588249999848
2021-02-01,3778.76234999995
2021-03-01,5740.066909999832
2021-04-01,4647.214789999921
2021-05-01,4561.13018999994
2021-06-01,4774.593319999915
2021-07-01,5765.724169999922
2021-08-01,4568.555339999944
2021-09-01,5442.621079999953
2021-10-01,5232.153249999944
2021-11-01,4350.046979999932
2021-12-01,4126.464229999967
2022-01-01,3394.230200000283
2022-02-01,3608.92002999998
2022-03-01,4353.990219999973
2022-04-01,4946.545339999924
2022-05-01,5913.213010000487
2022-06-01,5041.641980000391
2022-07-01,3420.17906000017
2022-08-01,5573.689370000239
2022-09-01,5811.484780000534
2022-10-01,7541.490629999716
2022-11-01,3514.661380000115
2022-12-01,5647.916610000194
2023-01-01,5492.322750000301
2023-02-01,6193.992289999786
2023-03-01,7737.850350000032
2023-04-01,4731.183960000131
2023-05-01,7122.61511000038
2023-06-01,9161.335459999484
2023-07-01,5912.923560000188
2023-08-01,4315.628870000242
2023-09-01,6435.072400000127
2023-10-01,4651.592930000308
2023-11-01,3959.304920000094
2023-12-01,3256.917860000236
2024-01-01,1831.144250000037
2024-02-01,1464.85461
2024-03-01,1931.68616999999
2024-04-01,3316.25783000009
2024-05-01,7024.565070000478
2024-06-01,7510.097570000513
2024-07-01,11368.53914000031
2024-08-01,3498.762980000046


 Definition: Recaudación del SRI: Intereses por Mora Tributaria. Source: SRI
